VACUNA,ANIO,MES,RANGO_EDAD,CANTIDAD_DE_PERSONAL,POBLACION,PRESUPUESTO,ALFABETISMO,AGUA_POTABLE,DEMORA_CITA_horas,DEMORA_TRASLADO_horas,MES_NUM,CANTIDAD
APO2,2022,MARZO,4_ANIOS,7.614312639791789,7.849324208056085,13.572757237030647,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667,3,5.777655419193096
APO2,2022,ABRIL,4_ANIOS,7.6216854884404555,7.849324208056085,13.525928015429363,0.1636666666666666,0.2136666666666666,12.2,0.5693333333333334,4,5.771444238389961
APO2,2022,MAYO,4_ANIOS,7.607878569802714,7.849324208056085,13.541352622047773,0.25,0.126,10.295333333333334,0.518,5,5.774554651129648
APO2,2022,JUNIO,4_ANIOS,7.609367033739909,7.849324208056085,13.472477849832977,0.206,0.4653333333333333,0.8066666666666666,0.2056666666666666,6,5.690362832696732
APO2,2022,JULIO,4_ANIOS,7.614805857807599,7.849324208056085,13.914502135826906,0.1846666666666666,0.3396666666666667,4.626,0.2803333333333334,7,5.509392385202777
APO2,2022,AGOSTO,4_ANIOS,7.5616422656094455,7.849324208056085,13.56599351470442,0.2076666666666666,0.4006666666666666,6.354333333333333,0.1223333333333333,8,5.236447281964739
APO2,2022,SETIEMBRE,4_ANIOS,7.6088711252228824,7.849324208056085,13.45041742457264,0.2516666666666666,0.37,6.698666666666667,0.3256666666666667,9,5.105951534488276
APO2,2022,OCTUBRE,4_ANIOS,7.69802962399321,7.849324208056085,13.202833072674917,0.2376666666666666,0.2963333333333333,5.5376666666666665,0.731,10,5.4553253888528435
APO2,2022,NOVIEMBRE,4_ANIOS,7.69802962399321,7.849324208056085,13.42660753963045,0.231,0.1476666666666666,21.543666666666667,0.1616666666666666,11,5.433726370356932
APO2,2022,DICIEMBRE,4_ANIOS,7.69802962399321,7.849324208056085,13.812403737792614,0.2063333333333333,0.158,18.31433333333333,0.183,12,5.5174569125209
APO_REF,2019,MARZO,1_ANIO,6.893657368800904,8.646465702867285,13.818721398693722,0.293,0.135,3.0425,0.5885,3,5.049862417485402
APO_REF,2019,ABRIL,1_ANIO,6.893657368800904,8.646465702867285,13.814006428328238,0.1445,0.597,0.877,0.313,4,5.153297374827893
APO_REF,2019,MAYO,1_ANIO,6.838406272658131,8.646465702867285,13.845190713036441,0.2259999999999999,0.3545,20.504,0.282,5,5.093756335757269
APO_REF,2019,JUNIO,1_ANIO,6.8426843494737115,8.646465702867285,14.026689215363136,0.186,0.438,2.0895,0.2175,6,5.298322366535537
APO_REF,2019,JULIO,1_ANIO,6.893657368800904,8.646465702867285,14.11715470617171,0.292,0.3685,14.760000000000002,0.212,7,5.214941192376826
APO_REF,2019,AGOSTO,1_ANIO,6.838406272658131,8.646465702867285,15.110246766887665,0.19,0.4795,3.29,0.1674999999999999,8,5.111993812434784
APO_REF,2019,SETIEMBRE,1_ANIO,6.849067343078282,8.646465702867285,11.359774297131064,0.136,0.494,25.7535,0.186,9,4.828321737270302
APO_REF,2019,OCTUBRE,1_ANIO,6.893657368800904,8.646465702867285,13.33637415319192,0.243,0.3379999999999999,11.2205,0.247,10,4.219522410950329
APO_REF,2019,NOVIEMBRE,1_ANIO,6.84161654485309,8.646465702867285,14.410929137244716,0.1755,0.405,8.0945,0.21,11,5.463836042304768
APO_REF,2019,DICIEMBRE,1_ANIO,6.8426843494737115,8.646465702867285,14.485051286360488,0.197,0.435,19.6735,0.2115,12,5.170489676840192
APO_REF,2020,ENERO,1_ANIO,7.346655807921657,7.797702446194224,13.564341691802975,0.1833333333333333,0.423,3.4973333333333336,0.2063333333333333,1,4.912662238650196
APO_REF,2020,FEBRERO,1_ANIO,7.354362970216537,7.797702446194224,13.543441959696858,0.2273333333333333,0.3796666666666666,8.130333333333335,0.182,2,5.017286459309552
APO_REF,2020,MARZO,1_ANIO,7.359468274792656,7.797702446194224,13.529608235484199,0.225,0.257,3.4586666666666672,0.7223333333333333,3,5.88332517399972
APO_REF,2020,ABRIL,1_ANIO,7.3537229706042915,7.797702446194224,13.611128652361893,0.3093333333333333,0.4043333333333334,0.0,0.0,4,5.814133516895238
APO_REF,2020,MAYO,1_ANIO,7.3889467156652175,7.797702446194224,13.47400990140351,0.4943333333333333,0.1786666666666666,0.0,0.0,5,5.488941858379554
APO_REF,2020,JUNIO,1_ANIO,7.393878905113717,7.797702446194224,13.485369041380835,0.4826666666666666,0.1493333333333333,0.0,0.0,6,3.434019462029382
APO_REF,2020,JULIO,1_ANIO,7.346655807921657,7.797702446194224,13.597682853715673,0.4073333333333333,0.2506666666666666,0.0,0.0,7,3.8712218440242134
APO_REF,2020,AGOSTO,1_ANIO,7.45818673404159,7.797702446194224,13.494858914580224,0.4393333333333333,0.1376666666666667,0.0,0.0,8,4.744940823977617
APO_REF,2020,SETIEMBRE,1_ANIO,7.45818673404159,7.797702446194224,13.527345703658753,0.2726666666666666,0.359,18.492,0.5363333333333333,9,5.8377333626135846
APO_REF,2020,OCTUBRE,1_ANIO,7.502738762326679,7.797702446194224,13.663237781605368,0.2776666666666667,0.2486666666666666,2.4446666666666665,0.3476666666666666,10,5.940173884295916
APO_REF,2020,NOVIEMBRE,1_ANIO,7.48885351501742,7.797702446194224,14.114358065058244,0.1949999999999999,0.2703333333333333,0.3736666666666666,0.257,11,6.469251867182168
APO_REF,2020,DICIEMBRE,1_ANIO,7.502738762326679,7.797702446194224,11.991120459441266,0.243,0.3193333333333333,0.8016666666666667,0.2873333333333333,12,6.361304204687221
APO_REF,2021,ENERO,1_ANIO,7.5021870384791525,7.8244463307176035,13.619871517025796,0.2656666666666666,0.1993333333333333,1.514,0.1913333333333333,1,6.459906019321537
APO_REF,2021,FEBRERO,1_ANIO,7.501082676745907,7.8244463307176035,13.425600836558248,0.1969999999999999,0.1793333333333333,0.2523333333333333,0.5203333333333333,2,5.988963923152387
APO_REF,2021,MARZO,1_ANIO,7.5087877188797405,7.8244463307176035,14.054323501416484,0.2766666666666666,0.2726666666666666,0.4446666666666667,1.0446666666666666,3,5.805137980960145
APO_REF,2021,ABRIL,1_ANIO,7.546974645220873,7.8244463307176035,12.499741763553693,0.194,0.118,9.826666666666666,0.4656666666666667,4,5.717030990874496
APO_REF,2021,MAYO,1_ANIO,7.533159342500898,7.8244463307176035,13.450264704204997,0.2386666666666666,0.2633333333333333,0.322,0.205,5,5.986454517844095
APO_REF,2021,JUNIO,1_ANIO,7.538495531611301,7.8244463307176035,13.4532457354388,0.204,0.3979999999999999,1.1183333333333334,0.7433333333333333,6,5.7365755232804405
APO_REF,2021,JULIO,1_ANIO,7.540090851494812,7.8244463307176035,13.38123694261786,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667,7,5.805137980960145
APO_REF,2021,AGOSTO,1_ANIO,7.559038776819682,7.8244463307176035,13.353187757089165,0.2356666666666667,0.1786666666666666,3.763666666666667,0.471,8,5.771444238389961
APO_REF,2021,SETIEMBRE,1_ANIO,7.551187392782086,7.8244463307176035,13.432287747264946,0.2426666666666666,0.266,0.3876666666666666,0.1853333333333333,9,5.899900093304765
APO_REF,2021,OCTUBRE,1_ANIO,7.536364471737702,7.8244463307176035,13.325823271977082,0.3366666666666666,0.3176666666666666,3.731333333333333,0.5553333333333333,10,5.950645156751003
APO_REF,2021,NOVIEMBRE,1_ANIO,7.569928170972276,7.8244463307176035,13.606946459289867,0.21,0.217,10.665666666666668,1.273,11,5.91350570833732
APO_REF,2021,DICIEMBRE,1_ANIO,7.5755851643781735,7.8244463307176035,13.095744212252765,0.2563333333333333,0.3146666666666666,3.602,0.1943333333333333,12,5.560685477161977
APO_REF,2022,ENERO,1_ANIO,7.5857893293461185,7.849324208056085,13.435831612107915,0.2376666666666667,0.248,20.75133333333333,1.7856666666666667,1,5.910799354063955
APO_REF,2022,FEBRERO,1_ANIO,7.5973968219688155,7.849324208056085,13.721919400893377,0.1726666666666666,0.178,0.2566666666666666,0.6346666666666666,2,5.389076296016121
APO_REF,2022,MARZO,1_ANIO,7.614312639791789,7.849324208056085,13.572757237030647,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667,3,5.846441665226958
APO_REF,2022,ABRIL,1_ANIO,7.6216854884404555,7.849324208056085,13.525928015429363,0.1636666666666666,0.2136666666666666,12.2,0.5693333333333334,4,5.996454576178116
APO_REF,2022,MAYO,1_ANIO,7.607878569802714,7.849324208056085,13.541352622047773,0.25,0.126,10.295333333333334,0.518,5,6.049735813719742
APO_REF,2022,JUNIO,1_ANIO,7.609367033739909,7.849324208056085,13.472477849832977,0.206,0.4653333333333333,0.8066666666666666,0.2056666666666666,6,5.808145492978937
APO_REF,2022,JULIO,1_ANIO,7.614805857807599,7.849324208056085,13.914502135826906,0.1846666666666666,0.3396666666666667,4.626,0.2803333333333334,7,5.902636065638071
APO_REF,2022,AGOSTO,1_ANIO,7.5616422656094455,7.849324208056085,13.56599351470442,0.2076666666666666,0.4006666666666666,6.354333333333333,0.1223333333333333,8,5.717030990874496
APO_REF,2022,SETIEMBRE,1_ANIO,7.6088711252228824,7.849324208056085,13.45041742457264,0.2516666666666666,0.37,6.698666666666667,0.3256666666666667,9,5.749396170616558
APO_REF,2022,OCTUBRE,1_ANIO,7.69802962399321,7.849324208056085,13.202833072674917,0.2376666666666666,0.2963333333333333,5.5376666666666665,0.731,10,5.993963921069046
APO_REF,2022,NOVIEMBRE,1_ANIO,7.69802962399321,7.849324208056085,13.42660753963045,0.231,0.1476666666666666,21.543666666666667,0.1616666666666666,11,5.894405589081993
APO_REF,2022,DICIEMBRE,1_ANIO,7.69802962399321,7.849324208056085,13.812403737792614,0.2063333333333333,0.158,18.31433333333333,0.183,12,6.070740037468645
APT,2019,MARZO,1_ANIO,6.893657368800904,8.646465702867285,13.818721398693722,0.293,0.135,3.0425,0.5885,3,5.141669404438777
APT,2019,ABRIL,1_ANIO,6.893657368800904,8.646465702867285,13.814006428328238,0.1445,0.597,0.877,0.313,4,5.204012181567196
APT,2019,MAYO,1_ANIO,6.838406272658131,8.646465702867285,13.845190713036441,0.2259999999999999,0.3545,20.504,0.282,5,5.147500290750041
APT,2019,JUNIO,1_ANIO,6.8426843494737115,8.646465702867285,14.026689215363136,0.186,0.438,2.0895,0.2175,6,5.379901961824772
APT,2019,JULIO,1_ANIO,6.893657368800904,8.646465702867285,14.11715470617171,0.292,0.3685,14.760000000000002,0.212,7,5.308272647884
APT,2019,AGOSTO,1_ANIO,6.838406272658131,8.646465702867285,15.110246766887665,0.19,0.4795,3.29,0.1674999999999999,8,5.241752306050936
APT,2019,SETIEMBRE,1_ANIO,6.849067343078282,8.646465702867285,11.359774297131064,0.136,0.494,25.7535,0.186,9,5.062601362120862
APT,2019,OCTUBRE,1_ANIO,6.893657368800904,8.646465702867285,13.33637415319192,0.243,0.3379999999999999,11.2205,0.247,10,4.64440051447976
APT,2019,NOVIEMBRE,1_ANIO,6.84161654485309,8.646465702867285,14.410929137244716,0.1755,0.405,8.0945,0.21,11,5.568348320547706
APT,2019,DICIEMBRE,1_ANIO,6.8426843494737115,8.646465702867285,14.485051286360488,0.197,0.435,19.6735,0.2115,12,5.32788102314673
APT,2020,ENERO,1_ANIO,7.346655807921657,7.797702446194224,13.564341691802975,0.1833333333333333,0.423,3.4973333333333336,0.2063333333333333,1,5.164791688192902
APT,2020,FEBRERO,1_ANIO,7.354362970216537,7.797702446194224,13.543441959696858,0.2273333333333333,0.3796666666666666,8.130333333333335,0.182,2,5.141669404438777
APT,2020,MARZO,1_ANIO,7.359468274792656,7.797702446194224,13.529608235484199,0.225,0.257,3.4586666666666672,0.7223333333333333,3,5.937538843601373
APT,2020,ABRIL,1_ANIO,7.3537229706042915,7.797702446194224,13.611128652361893,0.3093333333333333,0.4043333333333334,0.0,0.0,4,5.905364572846498
APT,2020,MAYO,1_ANIO,7.3889467156652175,7.797702446194224,13.47400990140351,0.4943333333333333,0.1786666666666666,0.0,0.0,5,5.513432778414917
APT,2020,JUNIO,1_ANIO,7.393878905113717,7.797702446194224,13.485369041380835,0.4826666666666666,0.1493333333333333,0.0,0.0,6,3.610944939306028
APT,2020,JULIO,1_ANIO,7.346655807921657,7.797702446194224,13.597682853715673,0.4073333333333333,0.2506666666666666,0.0,0.0,7,3.970310781298653
APT,2020,AGOSTO,1_ANIO,7.45818673404159,7.797702446194224,13.494858914580224,0.4393333333333333,0.1376666666666667,0.0,0.0,8,4.753598811758862
APT,2020,SETIEMBRE,1_ANIO,7.45818673404159,7.797702446194224,13.527345703658753,0.2726666666666666,0.359,18.492,0.5363333333333333,9,5.902636065638071
APT,2020,OCTUBRE,1_ANIO,7.502738762326679,7.797702446194224,13.663237781605368,0.2776666666666667,0.2486666666666666,2.4446666666666665,0.3476666666666666,10,5.966149303222969
APT,2020,NOVIEMBRE,1_ANIO,7.48885351501742,7.797702446194224,14.114358065058244,0.1949999999999999,0.2703333333333333,0.3736666666666666,0.257,11,6.3007876295239456
APT,2020,DICIEMBRE,1_ANIO,7.502738762326679,7.797702446194224,11.991120459441266,0.243,0.3193333333333333,0.8016666666666667,0.2873333333333333,12,6.324360754494401
APT,2021,ENERO,1_ANIO,7.5021870384791525,7.8244463307176035,13.619871517025796,0.2656666666666666,0.1993333333333333,1.514,0.1913333333333333,1,6.393592426190036
APT,2021,FEBRERO,1_ANIO,7.501082676745907,7.8244463307176035,13.425600836558248,0.1969999999999999,0.1793333333333333,0.2523333333333333,0.5203333333333333,2,5.905364572846498
APT,2021,MARZO,1_ANIO,7.5087877188797405,7.8244463307176035,14.054323501416484,0.2766666666666666,0.2726666666666666,0.4446666666666667,1.0446666666666666,3,5.860789072464656
APT,2021,ABRIL,1_ANIO,7.546974645220873,7.8244463307176035,12.499741763553693,0.194,0.118,9.826666666666666,0.4656666666666667,4,5.752575813423769
APT,2021,MAYO,1_ANIO,7.533159342500898,7.8244463307176035,13.450264704204997,0.2386666666666666,0.2633333333333333,0.322,0.205,5,6.035483824866392
APT,2021,JUNIO,1_ANIO,7.538495531611301,7.8244463307176035,13.4532457354388,0.204,0.3979999999999999,1.1183333333333334,0.7433333333333333,6,5.752575813423769
APT,2021,JULIO,1_ANIO,7.540090851494812,7.8244463307176035,13.38123694261786,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667,7,5.834813661034938
APT,2021,AGOSTO,1_ANIO,7.559038776819682,7.8244463307176035,13.353187757089165,0.2356666666666667,0.1786666666666666,3.763666666666667,0.471,8,5.749396170616558
APT,2021,SETIEMBRE,1_ANIO,7.551187392782086,7.8244463307176035,13.432287747264946,0.2426666666666666,0.266,0.3876666666666666,0.1853333333333333,9,5.96100791693954
APT,2021,OCTUBRE,1_ANIO,7.536364471737702,7.8244463307176035,13.325823271977082,0.3366666666666666,0.3176666666666666,3.731333333333333,0.5553333333333333,10,5.948037600143294
APT,2021,NOVIEMBRE,1_ANIO,7.569928170972276,7.8244463307176035,13.606946459289867,0.21,0.217,10.665666666666668,1.273,11,5.95583996013505
APT,2021,DICIEMBRE,1_ANIO,7.5755851643781735,7.8244463307176035,13.095744212252765,0.2563333333333333,0.3146666666666666,3.602,0.1943333333333333,12,5.560685477161977
APT,2022,ENERO,1_ANIO,7.5857893293461185,7.849324208056085,13.435831612107915,0.2376666666666667,0.248,20.75133333333333,1.7856666666666667,1,5.971264390807617
APT,2022,FEBRERO,1_ANIO,7.5973968219688155,7.849324208056085,13.721919400893377,0.1726666666666666,0.178,0.2566666666666666,0.6346666666666666,2,5.407176255754997
APT,2022,MARZO,1_ANIO,7.614312639791789,7.849324208056085,13.572757237030647,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667,3,5.886106809224075
APT,2022,ABRIL,1_ANIO,7.6216854884404555,7.849324208056085,13.525928015429363,0.1636666666666666,0.2136666666666666,12.2,0.5693333333333334,4,6.059125532027665
APT,2022,MAYO,1_ANIO,7.607878569802714,7.849324208056085,13.541352622047773,0.25,0.126,10.295333333333334,0.518,5,6.09582681468194
APT,2022,JUNIO,1_ANIO,7.609367033739909,7.849324208056085,13.472477849832977,0.206,0.4653333333333333,0.8066666666666666,0.2056666666666666,6,5.88332517399972
APT,2022,JULIO,1_ANIO,7.614805857807599,7.849324208056085,13.914502135826906,0.1846666666666666,0.3396666666666667,4.626,0.2803333333333334,7,5.937538843601373
APT,2022,AGOSTO,1_ANIO,7.5616422656094455,7.849324208056085,13.56599351470442,0.2076666666666666,0.4006666666666666,6.354333333333333,0.1223333333333333,8,5.755745378138867
APT,2022,SETIEMBRE,1_ANIO,7.6088711252228824,7.849324208056085,13.45041742457264,0.2516666666666666,0.37,6.698666666666667,0.3256666666666667,9,5.793016657159984
APT,2022,OCTUBRE,1_ANIO,7.69802962399321,7.849324208056085,13.202833072674917,0.2376666666666666,0.2963333333333333,5.5376666666666665,0.731,10,6.035483824866392
APT,2022,NOVIEMBRE,1_ANIO,7.69802962399321,7.849324208056085,13.42660753963045,0.231,0.1476666666666666,21.543666666666667,0.1616666666666666,11,5.96358191430923
APT,2022,DICIEMBRE,1_ANIO,7.69802962399321,7.849324208056085,13.812403737792614,0.2063333333333333,0.158,18.31433333333333,0.183,12,6.139886707396347
BCG,2019,MARZO,RN,6.893657368800904,8.646465702867285,13.818721398693722,0.293,0.135,3.0425,0.5885,3,6.959399461801141
BCG,2019,ABRIL,RN,6.893657368800904,8.646465702867285,13.814006428328238,0.1445,0.597,0.877,0.313,4,6.669499358892607
BCG,2019,MAYO,RN,6.838406272658131,8.646465702867285,13.845190713036441,0.2259999999999999,0.3545,20.504,0.282,5,6.639877141015224
BCG,2019,JUNIO,RN,6.8426843494737115,8.646465702867285,14.026689215363136,0.186,0.438,2.0895,0.2175,6,6.602589249040519
BCG,2019,JULIO,RN,6.893657368800904,8.646465702867285,14.11715470617171,0.292,0.3685,14.760000000000002,0.212,7,6.663133973129196
BCG,2019,AGOSTO,RN,6.838406272658131,8.646465702867285,15.110246766887665,0.19,0.4795,3.29,0.1674999999999999,8,6.539587400703331
BCG,2019,SETIEMBRE,RN,6.849067343078282,8.646465702867285,11.359774297131064,0.136,0.494,25.7535,0.186,9,6.538141270944625
BCG,2019,OCTUBRE,RN,6.893657368800904,8.646465702867285,13.33637415319192,0.243,0.3379999999999999,11.2205,0.247,10,6.605299274127259
BCG,2019,NOVIEMBRE,RN,6.84161654485309,8.646465702867285,14.410929137244716,0.1755,0.405,8.0945,0.21,11,6.599871859756129
BCG,2019,DICIEMBRE,RN,6.8426843494737115,8.646465702867285,14.485051286360488,0.197,0.435,19.6735,0.2115,12,6.588927853048392
BCG,2020,ENERO,RN,7.346655807921657,7.797702446194224,13.564341691802975,0.1833333333333333,0.423,3.4973333333333336,0.2063333333333333,1,6.566673836272012
BCG,2020,FEBRERO,RN,7.354362970216537,7.797702446194224,13.543441959696858,0.2273333333333333,0.3796666666666666,8.130333333333335,0.182,2,6.519148762865561
BCG,2020,MARZO,RN,7.359468274792656,7.797702446194224,13.529608235484199,0.225,0.257,3.4586666666666672,0.7223333333333333,3,5.47227487534332
BCG,2020,ABRIL,RN,7.3537229706042915,7.797702446194224,13.611128652361893,0.3093333333333333,0.4043333333333334,0.0,0.0,4,5.347112292610893
BCG,2020,MAYO,RN,7.3889467156652175,7.797702446194224,13.47400990140351,0.4943333333333333,0.1786666666666666,0.0,0.0,5,5.323014857175291
BCG,2020,JUNIO,RN,7.393878905113717,7.797702446194224,13.485369041380835,0.4826666666666666,0.1493333333333333,0.0,0.0,6,5.746206385423228
BCG,2020,JULIO,RN,7.346655807921657,7.797702446194224,13.597682853715673,0.4073333333333333,0.2506666666666666,0.0,0.0,7,5.468064360535513
BCG,2020,AGOSTO,RN,7.45818673404159,7.797702446194224,13.494858914580224,0.4393333333333333,0.1376666666666667,0.0,0.0,8,5.442422039516752
BCG,2020,SETIEMBRE,RN,7.45818673404159,7.797702446194224,13.527345703658753,0.2726666666666666,0.359,18.492,0.5363333333333333,9,5.749396170616558
BCG,2020,OCTUBRE,RN,7.502738762326679,7.797702446194224,13.663237781605368,0.2776666666666667,0.2486666666666666,2.4446666666666665,0.3476666666666666,10,5.945423226404196
BCG,2020,NOVIEMBRE,RN,7.48885351501742,7.797702446194224,14.114358065058244,0.1949999999999999,0.2703333333333333,0.3736666666666666,0.257,11,5.902636065638071
BCG,2020,DICIEMBRE,RN,7.502738762326679,7.797702446194224,11.991120459441266,0.243,0.3193333333333333,0.8016666666666667,0.2873333333333333,12,5.942801999795172
BCG,2021,ENERO,RN,7.5021870384791525,7.8244463307176035,13.619871517025796,0.2656666666666666,0.1993333333333333,1.514,0.1913333333333333,1,5.8230488540585235
BCG,2021,FEBRERO,RN,7.501082676745907,7.8244463307176035,13.425600836558248,0.1969999999999999,0.1793333333333333,0.2523333333333333,0.5203333333333333,2,5.855074787527835
BCG,2021,MARZO,RN,7.5087877188797405,7.8244463307176035,14.054323501416484,0.2766666666666666,0.2726666666666666,0.4446666666666667,1.0446666666666666,3,5.857936011622235
BCG,2021,ABRIL,RN,7.546974645220873,7.8244463307176035,12.499741763553693,0.194,0.118,9.826666666666666,0.4656666666666667,4,5.866470889790474
BCG,2021,MAYO,RN,7.533159342500898,7.8244463307176035,13.450264704204997,0.2386666666666666,0.2633333333333333,0.322,0.205,5,6.180018724043804
BCG,2021,JUNIO,RN,7.538495531611301,7.8244463307176035,13.4532457354388,0.204,0.3979999999999999,1.1183333333333334,0.7433333333333333,6,6.1441877800460905
