VACUNA,ANIO,MES,RANGO_EDAD,CANTIDAD_DE_PERSONAL,POBLACION,PRESUPUESTO,ALFABETISMO,AGUA_POTABLE,DEMORA_CITA_horas,DEMORA_TRASLADO_horas,MES_NUM,CANTIDAD
BCG,2021,JULIO,RN,7.540090851494812,7.8244463307176035,13.38123694261786,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667,7,5.771444238389961
BCG,2021,AGOSTO,RN,7.559038776819682,7.8244463307176035,13.353187757089165,0.2356666666666667,0.1786666666666666,3.763666666666667,0.471,8,5.886106809224075
BCG,2021,SETIEMBRE,RN,7.551187392782086,7.8244463307176035,13.432287747264946,0.2426666666666666,0.266,0.3876666666666666,0.1853333333333333,9,5.789963228996553
BCG,2021,OCTUBRE,RN,7.536364471737702,7.8244463307176035,13.325823271977082,0.3366666666666666,0.3176666666666666,3.731333333333333,0.5553333333333333,10,5.659485700074108
BCG,2021,NOVIEMBRE,RN,7.569928170972276,7.8244463307176035,13.606946459289867,0.21,0.217,10.665666666666668,1.273,11,5.826003057228607
BCG,2021,DICIEMBRE,RN,7.5755851643781735,7.8244463307176035,13.095744212252765,0.2563333333333333,0.3146666666666666,3.602,0.1943333333333333,12,5.549079975938233
BCG,2022,ENERO,RN,7.5857893293461185,7.849324208056085,13.435831612107915,0.2376666666666667,0.248,20.75133333333333,1.7856666666666667,1,5.641910617031117
BCG,2022,FEBRERO,RN,7.5973968219688155,7.849324208056085,13.721919400893377,0.1726666666666666,0.178,0.2566666666666666,0.6346666666666666,2,5.347112292610893
BCG,2022,MARZO,RN,7.614312639791789,7.849324208056085,13.572757237030647,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667,3,6.795706893741121
BCG,2022,ABRIL,RN,7.6216854884404555,7.849324208056085,13.525928015429363,0.1636666666666666,0.2136666666666666,12.2,0.5693333333333334,4,6.656727809524609
BCG,2022,MAYO,RN,7.607878569802714,7.849324208056085,13.541352622047773,0.25,0.126,10.295333333333334,0.518,5,6.720221361407185
BCG,2022,JUNIO,RN,7.609367033739909,7.849324208056085,13.472477849832977,0.206,0.4653333333333333,0.8066666666666666,0.2056666666666666,6,6.705640318849462
BCG,2022,JULIO,RN,7.614805857807599,7.849324208056085,13.914502135826906,0.1846666666666666,0.3396666666666667,4.626,0.2803333333333334,7,6.668229519064626
BCG,2022,AGOSTO,RN,7.5616422656094455,7.849324208056085,13.56599351470442,0.2076666666666666,0.4006666666666666,6.354333333333333,0.1223333333333333,8,6.659295201734098
BCG,2022,SETIEMBRE,RN,7.6088711252228824,7.849324208056085,13.45041742457264,0.2516666666666666,0.37,6.698666666666667,0.3256666666666667,9,6.68710985474853
BCG,2022,OCTUBRE,RN,7.69802962399321,7.849324208056085,13.202833072674917,0.2376666666666666,0.2963333333333333,5.5376666666666665,0.731,10,6.559616653922834
BCG,2022,NOVIEMBRE,RN,7.69802962399321,7.849324208056085,13.42660753963045,0.231,0.1476666666666666,21.543666666666667,0.1616666666666666,11,6.566673836272012
BCG,2022,DICIEMBRE,RN,7.69802962399321,7.849324208056085,13.812403737792614,0.2063333333333333,0.158,18.31433333333333,0.183,12,6.61740431487198
DPT2,2019,MARZO,4_ANIOS,6.893657368800904,8.646465702867285,13.818721398693722,0.293,0.135,3.0425,0.5885,3,5.081410576145298
DPT2,2019,ABRIL,4_ANIOS,6.893657368800904,8.646465702867285,13.814006428328238,0.1445,0.597,0.877,0.313,4,4.912662238650196
DPT2,2019,MAYO,4_ANIOS,6.838406272658131,8.646465702867285,13.845190713036441,0.2259999999999999,0.3545,20.504,0.282,5,5.105951534488276
DPT2,2019,JUNIO,4_ANIOS,6.8426843494737115,8.646465702867285,14.026689215363136,0.186,0.438,2.0895,0.2175,6,5.840644564345917
DPT2,2019,JULIO,4_ANIOS,6.893657368800904,8.646465702867285,14.11715470617171,0.292,0.3685,14.760000000000002,0.212,7,5.3752830373030775
DPT2,2019,AGOSTO,4_ANIOS,6.838406272658131,8.646465702867285,15.110246766887665,0.19,0.4795,3.29,0.1674999999999999,8,4.477348178050004
DPT2,2019,SETIEMBRE,4_ANIOS,6.849067343078282,8.646465702867285,11.359774297131064,0.136,0.494,25.7535,0.186,9,4.5108704954674606
DPT2,2019,OCTUBRE,4_ANIOS,6.893657368800904,8.646465702867285,13.33637415319192,0.243,0.3379999999999999,11.2205,0.247,10,4.1588987082376025
DPT2,2019,NOVIEMBRE,4_ANIOS,6.84161654485309,8.646465702867285,14.410929137244716,0.1755,0.405,8.0945,0.21,11,5.733344513138463
DPT2,2019,DICIEMBRE,4_ANIOS,6.8426843494737115,8.646465702867285,14.485051286360488,0.197,0.435,19.6735,0.2115,12,5.298322366535537
DPT2,2020,ENERO,4_ANIOS,7.346655807921657,7.797702446194224,13.564341691802975,0.1833333333333333,0.423,3.4973333333333336,0.2063333333333333,1,4.84419496044334
DPT2,2020,FEBRERO,4_ANIOS,7.354362970216537,7.797702446194224,13.543441959696858,0.2273333333333333,0.3796666666666666,8.130333333333335,0.182,2,4.859820156269611
DPT2,2020,MARZO,4_ANIOS,7.359468274792656,7.797702446194224,13.529608235484199,0.225,0.257,3.4586666666666672,0.7223333333333333,3,5.786900448846666
DPT2,2020,ABRIL,4_ANIOS,7.3537229706042915,7.797702446194224,13.611128652361893,0.3093333333333333,0.4043333333333334,0.0,0.0,4,5.902636065638071
DPT2,2020,MAYO,4_ANIOS,7.3889467156652175,7.797702446194224,13.47400990140351,0.4943333333333333,0.1786666666666666,0.0,0.0,5,5.47227487534332
DPT2,2020,JUNIO,4_ANIOS,7.393878905113717,7.797702446194224,13.485369041380835,0.4826666666666666,0.1493333333333333,0.0,0.0,6,3.52638993594835
DPT2,2020,JULIO,4_ANIOS,7.346655807921657,7.797702446194224,13.597682853715673,0.4073333333333333,0.2506666666666666,0.0,0.0,7,4.09436122874988
DPT2,2020,AGOSTO,4_ANIOS,7.45818673404159,7.797702446194224,13.494858914580224,0.4393333333333333,0.1376666666666667,0.0,0.0,8,4.8040292414209755
DPT2,2020,SETIEMBRE,4_ANIOS,7.45818673404159,7.797702446194224,13.527345703658753,0.2726666666666666,0.359,18.492,0.5363333333333333,9,5.598425662695219
DPT2,2020,OCTUBRE,4_ANIOS,7.502738762326679,7.797702446194224,13.663237781605368,0.2776666666666667,0.2486666666666666,2.4446666666666665,0.3476666666666666,10,5.76832412078889
DPT2,2020,NOVIEMBRE,4_ANIOS,7.48885351501742,7.797702446194224,14.114358065058244,0.1949999999999999,0.2703333333333333,0.3736666666666666,0.257,11,6.677084720692187
DPT2,2020,DICIEMBRE,4_ANIOS,7.502738762326679,7.797702446194224,11.991120459441266,0.243,0.3193333333333333,0.8016666666666667,0.2873333333333333,12,6.572283941294428
DPT2,2021,ENERO,4_ANIOS,7.5021870384791525,7.8244463307176035,13.619871517025796,0.2656666666666666,0.1993333333333333,1.514,0.1913333333333333,1,6.90575427831497
DPT2,2021,FEBRERO,4_ANIOS,7.501082676745907,7.8244463307176035,13.425600836558248,0.1969999999999999,0.1793333333333333,0.2523333333333333,0.5203333333333333,2,5.950645156751003
DPT2,2021,MARZO,4_ANIOS,7.5087877188797405,7.8244463307176035,14.054323501416484,0.2766666666666666,0.2726666666666666,0.4446666666666667,1.0446666666666666,3,5.648977759281768
DPT2,2021,ABRIL,4_ANIOS,7.546974645220873,7.8244463307176035,12.499741763553693,0.194,0.118,9.826666666666666,0.4656666666666667,4,5.605805742759827
DPT2,2021,MAYO,4_ANIOS,7.533159342500898,7.8244463307176035,13.450264704204997,0.2386666666666666,0.2633333333333333,0.322,0.205,5,5.613131756016447
DPT2,2021,JUNIO,4_ANIOS,7.538495531611301,7.8244463307176035,13.4532457354388,0.204,0.3979999999999999,1.1183333333333334,0.7433333333333333,6,5.442422039516752
DPT2,2021,JULIO,4_ANIOS,7.540090851494812,7.8244463307176035,13.38123694261786,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667,7,5.697096842204472
DPT2,2021,AGOSTO,4_ANIOS,7.559038776819682,7.8244463307176035,13.353187757089165,0.2356666666666667,0.1786666666666666,3.763666666666667,0.471,8,5.493065558558419
DPT2,2021,SETIEMBRE,4_ANIOS,7.551187392782086,7.8244463307176035,13.432287747264946,0.2426666666666666,0.266,0.3876666666666666,0.1853333333333333,9,5.442422039516752
DPT2,2021,OCTUBRE,4_ANIOS,7.536364471737702,7.8244463307176035,13.325823271977082,0.3366666666666666,0.3176666666666666,3.731333333333333,0.5553333333333333,10,5.560685477161977
DPT2,2021,NOVIEMBRE,4_ANIOS,7.569928170972276,7.8244463307176035,13.606946459289867,0.21,0.217,10.665666666666668,1.273,11,5.652492689034425
DPT2,2021,DICIEMBRE,4_ANIOS,7.5755851643781735,7.8244463307176035,13.095744212252765,0.2563333333333333,0.3146666666666666,3.602,0.1943333333333333,12,5.529433055757518
DPT2,2022,ENERO,4_ANIOS,7.5857893293461185,7.849324208056085,13.435831612107915,0.2376666666666667,0.248,20.75133333333333,1.7856666666666667,1,5.488941858379554
DPT2,2022,FEBRERO,4_ANIOS,7.5973968219688155,7.849324208056085,13.721919400893377,0.1726666666666666,0.178,0.2566666666666666,0.6346666666666666,2,5.176155382275383
DPT2,2022,MARZO,4_ANIOS,7.614312639791789,7.849324208056085,13.572757237030647,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667,3,5.877738582896164
DPT2,2022,ABRIL,4_ANIOS,7.6216854884404555,7.849324208056085,13.525928015429363,0.1636666666666666,0.2136666666666666,12.2,0.5693333333333334,4,5.863634016503153
DPT2,2022,MAYO,4_ANIOS,7.607878569802714,7.849324208056085,13.541352622047773,0.25,0.126,10.295333333333334,0.518,5,5.869299737988541
DPT2,2022,JUNIO,4_ANIOS,7.609367033739909,7.849324208056085,13.472477849832977,0.206,0.4653333333333333,0.8066666666666666,0.2056666666666666,6,5.726851004910882
DPT2,2022,JULIO,4_ANIOS,7.614805857807599,7.849324208056085,13.914502135826906,0.1846666666666666,0.3396666666666667,4.626,0.2803333333333334,7,5.590990711847179
DPT2,2022,AGOSTO,4_ANIOS,7.5616422656094455,7.849324208056085,13.56599351470442,0.2076666666666666,0.4006666666666666,6.354333333333333,0.1223333333333333,8,5.273004686755725
DPT2,2022,SETIEMBRE,4_ANIOS,7.6088711252228824,7.849324208056085,13.45041742457264,0.2516666666666666,0.37,6.698666666666667,0.3256666666666667,9,5.24702933530453
DPT2,2022,OCTUBRE,4_ANIOS,7.69802962399321,7.849324208056085,13.202833072674917,0.2376666666666666,0.2963333333333333,5.5376666666666665,0.731,10,5.545181350721933
DPT2,2022,NOVIEMBRE,4_ANIOS,7.69802962399321,7.849324208056085,13.42660753963045,0.231,0.1476666666666666,21.543666666666667,0.1616666666666666,11,5.583500068173128
DPT2,2022,DICIEMBRE,4_ANIOS,7.69802962399321,7.849324208056085,13.812403737792614,0.2063333333333333,0.158,18.31433333333333,0.183,12,5.560685477161977
HVB,2019,MARZO,RN,6.893657368800904,8.646465702867285,13.818721398693722,0.293,0.135,3.0425,0.5885,3,6.9087557783157205
HVB,2019,ABRIL,RN,6.893657368800904,8.646465702867285,13.814006428328238,0.1445,0.597,0.877,0.313,4,6.621406983321171
HVB,2019,MAYO,RN,6.838406272658131,8.646465702867285,13.845190713036441,0.2259999999999999,0.3545,20.504,0.282,5,6.548220535426102
HVB,2019,JUNIO,RN,6.8426843494737115,8.646465702867285,14.026689215363136,0.186,0.438,2.0895,0.2175,6,6.51619455533181
HVB,2019,JULIO,RN,6.893657368800904,8.646465702867285,14.11715470617171,0.292,0.3685,14.760000000000002,0.212,7,6.530879085450771
HVB,2019,AGOSTO,RN,6.838406272658131,8.646465702867285,15.110246766887665,0.19,0.4795,3.29,0.1674999999999999,8,6.428106888192176
HVB,2019,SETIEMBRE,RN,6.849067343078282,8.646465702867285,11.359774297131064,0.136,0.494,25.7535,0.186,9,6.448890976424087
HVB,2019,OCTUBRE,RN,6.893657368800904,8.646465702867285,13.33637415319192,0.243,0.3379999999999999,11.2205,0.247,10,6.520622600311662
HVB,2019,NOVIEMBRE,RN,6.84161654485309,8.646465702867285,14.410929137244716,0.1755,0.405,8.0945,0.21,11,6.481578660668826
HVB,2019,DICIEMBRE,RN,6.8426843494737115,8.646465702867285,14.485051286360488,0.197,0.435,19.6735,0.2115,12,6.496776498480351
HVB,2020,ENERO,RN,7.346655807921657,7.797702446194224,13.564341691802975,0.1833333333333333,0.423,3.4973333333333336,0.2063333333333333,1,6.489206451081001
HVB,2020,FEBRERO,RN,7.354362970216537,7.797702446194224,13.543441959696858,0.2273333333333333,0.3796666666666666,8.130333333333335,0.182,2,6.461469738852497
HVB,2020,MARZO,RN,7.359468274792656,7.797702446194224,13.529608235484199,0.225,0.257,3.4586666666666672,0.7223333333333333,3,5.572157834451905
HVB,2020,ABRIL,RN,7.3537229706042915,7.797702446194224,13.611128652361893,0.3093333333333333,0.4043333333333334,0.0,0.0,4,5.446741682001848
HVB,2020,MAYO,RN,7.3889467156652175,7.797702446194224,13.47400990140351,0.4943333333333333,0.1786666666666666,0.0,0.0,5,5.416104846638988
HVB,2020,JUNIO,RN,7.393878905113717,7.797702446194224,13.485369041380835,0.4826666666666666,0.1493333333333333,0.0,0.0,6,5.811143986984194
HVB,2020,JULIO,RN,7.346655807921657,7.797702446194224,13.597682853715673,0.4073333333333333,0.2506666666666666,0.0,0.0,7,5.707113587002493
HVB,2020,AGOSTO,RN,7.45818673404159,7.797702446194224,13.494858914580224,0.4393333333333333,0.1376666666666667,0.0,0.0,8,5.509392385202777
HVB,2020,SETIEMBRE,RN,7.45818673404159,7.797702446194224,13.527345703658753,0.2726666666666666,0.359,18.492,0.5363333333333333,9,5.814133516895238
HVB,2020,OCTUBRE,RN,7.502738762326679,7.797702446194224,13.663237781605368,0.2776666666666667,0.2486666666666666,2.4446666666666665,0.3476666666666666,10,6.037873306554134
HVB,2020,NOVIEMBRE,RN,7.48885351501742,7.797702446194224,14.114358065058244,0.1949999999999999,0.2703333333333333,0.3736666666666666,0.257,11,5.958427277005772
HVB,2020,DICIEMBRE,RN,7.502738762326679,7.797702446194224,11.991120459441266,0.243,0.3193333333333333,0.8016666666666667,0.2873333333333333,12,6.04500768370145
HVB,2021,ENERO,RN,7.5021870384791525,7.8244463307176035,13.619871517025796,0.2656666666666666,0.1993333333333333,1.514,0.1913333333333333,1,5.905364572846498
HVB,2021,FEBRERO,RN,7.501082676745907,7.8244463307176035,13.425600836558248,0.1969999999999999,0.1793333333333333,0.2523333333333333,0.5203333333333333,2,5.899900093304765
HVB,2021,MARZO,RN,7.5087877188797405,7.8244463307176035,14.054323501416484,0.2766666666666666,0.2726666666666666,0.4446666666666667,1.0446666666666666,3,5.940173884295916
HVB,2021,ABRIL,RN,7.546974645220873,7.8244463307176035,12.499741763553693,0.194,0.118,9.826666666666666,0.4656666666666667,4,5.981416736503817
HVB,2021,MAYO,RN,7.533159342500898,7.8244463307176035,13.450264704204997,0.2386666666666666,0.2633333333333333,0.322,0.205,5,6.24997717275955
HVB,2021,JUNIO,RN,7.538495531611301,7.8244463307176035,13.4532457354388,0.204,0.3979999999999999,1.1183333333333334,0.7433333333333333,6,6.2146100984201915
HVB,2021,JULIO,RN,7.540090851494812,7.8244463307176035,13.38123694261786,0.2763333333333334,0.399,2.0196666666666663,0.2416666666666667,7,5.872120606372857
HVB,2021,AGOSTO,RN,7.559038776819682,7.8244463307176035,13.353187757089165,0.2356666666666667,0.1786666666666666,3.763666666666667,0.471,8,6.035483824866392
HVB,2021,SETIEMBRE,RN,7.551187392782086,7.8244463307176035,13.432287747264946,0.2426666666666666,0.266,0.3876666666666666,0.1853333333333333,9,5.902636065638071
HVB,2021,OCTUBRE,RN,7.536364471737702,7.8244463307176035,13.325823271977082,0.3366666666666666,0.3176666666666666,3.731333333333333,0.5553333333333333,10,5.7990956847589645
HVB,2021,NOVIEMBRE,RN,7.569928170972276,7.8244463307176035,13.606946459289867,0.21,0.217,10.665666666666668,1.273,11,5.929591802960826
HVB,2021,DICIEMBRE,RN,7.5755851643781735,7.8244463307176035,13.095744212252765,0.2563333333333333,0.3146666666666666,3.602,0.1943333333333333,12,5.631215366044333
HVB,2022,ENERO,RN,7.5857893293461185,7.849324208056085,13.435831612107915,0.2376666666666667,0.248,20.75133333333333,1.7856666666666667,1,5.746206385423228
HVB,2022,FEBRERO,RN,7.5973968219688155,7.849324208056085,13.721919400893377,0.1726666666666666,0.178,0.2566666666666666,0.6346666666666666,2,5.433726370356932
HVB,2022,MARZO,RN,7.614312639791789,7.849324208056085,13.572757237030647,0.162,0.2793333333333334,11.613333333333332,0.5706666666666667,3,6.850127225466974
HVB,2022,ABRIL,RN,7.6216854884404555,7.849324208056085,13.525928015429363,0.1636666666666666,0.2136666666666666,12.2,0.5693333333333334,4,6.706863559095887
HVB,2022,MAYO,RN,7.607878569802714,7.849324208056085,13.541352622047773,0.25,0.126,10.295333333333334,0.518,5,6.793467253655614
HVB,2022,JUNIO,RN,7.609367033739909,7.849324208056085,13.472477849832977,0.206,0.4653333333333333,0.8066666666666666,0.2056666666666666,6,6.7557700861279315
HVB,2022,JULIO,RN,7.614805857807599,7.849324208056085,13.914502135826906,0.1846666666666666,0.3396666666666667,4.626,0.2803333333333334,7,6.708085304853545
HVB,2022,AGOSTO,RN,7.5616422656094455,7.849324208056085,13.56599351470442,0.2076666666666666,0.4006666666666666,6.354333333333333,0.1223333333333333,8,6.704415580453552
HVB,2022,SETIEMBRE,RN,7.6088711252228824,7.849324208056085,13.45041742457264,0.2516666666666666,0.37,6.698666666666667,0.3256666666666667,9,6.7534390854582425
HVB,2022,OCTUBRE,RN,7.69802962399321,7.849324208056085,13.202833072674917,0.2376666666666666,0.2963333333333333,5.5376666666666665,0.731,10,6.646391813548185
HVB,2022,NOVIEMBRE,RN,7.69802962399321,7.849324208056085,13.42660753963045,0.231,0.1476666666666666,21.543666666666667,0.1616666666666666,11,6.664410295859798
HVB,2022,DICIEMBRE,RN,7.69802962399321,7.849324208056085,13.812403737792614,0.2063333333333333,0.158,18.31433333333333,0.183,12,6.664410295859798
INFLUENZA,2019,MARZO,2_ANIOS,7.586804042261844,8.646465702867285,13.818721398693722,0.293,0.135,3.0425,0.5885,3,2.8904273119085677
INFLUENZA,2019,ABRIL,2_ANIOS,7.586804042261844,8.646465702867285,13.814006428328238,0.1445,0.597,0.877,0.313,4,2.4849899796493045
INFLUENZA,2019,MAYO,2_ANIOS,7.531552917312826,8.646465702867285,13.845190713036441,0.2259999999999999,0.3545,20.504,0.282,5,2.3979861777572986
INFLUENZA,2019,JUNIO,2_ANIOS,7.535830996416155,8.646465702867285,14.026689215363136,0.186,0.438,2.0895,0.2175,6,3.970310781298653
INFLUENZA,2019,JULIO,2_ANIOS,7.586804042261844,8.646465702867285,14.11715470617171,0.292,0.3685,14.760000000000002,0.212,7,5.342339036642359
INFLUENZA,2019,AGOSTO,2_ANIOS,7.531552917312826,8.646465702867285,15.110246766887665,0.19,0.4795,3.29,0.1674999999999999,8,4.663448528029832
INFLUENZA,2019,SETIEMBRE,2_ANIOS,7.542213993415956,8.646465702867285,11.359774297131064,0.136,0.494,25.7535,0.186,9,4.927260931507761
INFLUENZA,2019,OCTUBRE,2_ANIOS,7.586804042261844,8.646465702867285,13.33637415319192,0.243,0.3379999999999999,11.2205,0.247,10,5.170489676840192
INFLUENZA,2019,NOVIEMBRE,2_ANIOS,7.534763191225429,8.646465702867285,14.410929137244716,0.1755,0.405,8.0945,0.21,11,6.580640524246539
INFLUENZA,2019,DICIEMBRE,2_ANIOS,7.535830996416155,8.646465702867285,14.485051286360488,0.197,0.435,19.6735,0.2115,12,6.629364574440539
INFLUENZA,2020,ENERO,2_ANIOS,8.039802666109095,7.797702446194224,13.564341691802975,0.1833333333333333,0.423,3.4973333333333336,0.2063333333333333,1,4.9836134709999484
INFLUENZA,2020,FEBRERO,2_ANIOS,8.047509830879003,7.797702446194224,13.543441959696858,0.2273333333333333,0.3796666666666666,8.130333333333335,0.182,2,4.718507799826663
INFLUENZA,2020,MARZO,2_ANIOS,8.052615137084135,7.797702446194224,13.529608235484199,0.225,0.257,3.4586666666666672,0.7223333333333333,3,5.958427277005772
INFLUENZA,2020,ABRIL,2_ANIOS,8.046869831061958,7.797702446194224,13.611128652361893,0.3093333333333333,0.4043333333333334,0.0,0.0,4,5.6094754581819135
INFLUENZA,2020,MAYO,2_ANIOS,8.08209358720182,7.797702446194224,13.47400990140351,0.4943333333333333,0.1786666666666666,0.0,0.0,5,5.743006392932551
INFLUENZA,2020,JUNIO,2_ANIOS,8.087025778170728,7.797702446194224,13.485369041380835,0.4826666666666666,0.1493333333333333,0.0,0.0,6,2.7726512202867375
INFLUENZA,2020,JULIO,2_ANIOS,8.039802666109095,7.797702446194224,13.597682853715673,0.4073333333333333,0.2506666666666666,0.0,0.0,7,4.127150513947278
INFLUENZA,2020,AGOSTO,2_ANIOS,8.151333626251025,7.797702446194224,13.494858914580224,0.4393333333333333,0.1376666666666667,0.0,0.0,8,5.198502556112442
INFLUENZA,2020,SETIEMBRE,2_ANIOS,8.151333626251025,7.797702446194224,13.527345703658753,0.2726666666666666,0.359,18.492,0.5363333333333333,9,6.159097502654603
INFLUENZA,2020,OCTUBRE,2_ANIOS,8.195885667100749,7.797702446194224,13.663237781605368,0.2776666666666667,0.2486666666666666,2.4446666666666665,0.3476666666666666,10,6.552509313567096
